"","date","t_end","t_start","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2020-03-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-03-07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-03-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-03-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-03-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-03-11,6,2,6.21227884980789,1.19563303005882,4.14784940199328,4.41902506328965,5.36508360945118,6.12243798336643,6.96130982809026,8.31998086289076,8.81319138112946
"7",2020-03-12,7,3,5.44718938648135,0.851025021864392,3.93673413517804,4.14323133785236,4.85173342481165,5.39290380676838,5.98709607568906,6.93794821670167,7.27666198810203
"8",2020-03-13,8,4,4.59375013573805,0.618140279273816,3.47009343105922,3.62669381515673,4.163910495105,4.56185042779883,4.99410179818116,5.6699836946793,5.88565320819512
"9",2020-03-14,9,5,3.89774297053045,0.454658517692897,3.07226942633754,3.18959987942332,3.58174628812827,3.87233765084153,4.18799873132874,4.68919765873962,4.86096420944473
"10",2020-03-15,10,6,3.36433419045764,0.343715074875405,2.73073781479853,2.82407885884952,3.12299866830919,3.35059420477822,3.58802862802308,3.94983199219709,4.07893110161383
"11",2020-03-16,11,7,2.8560005889181,0.261575482578566,2.37366321877112,2.44420663409183,2.67395536950079,2.84387650758051,3.03013629983042,3.30044648930944,3.3862330618086
"12",2020-03-17,12,8,2.37819355513363,0.199308438646087,2.01044658824992,2.06243557867871,2.23977540467766,2.37049659808191,2.50866262632846,2.71890709987815,2.78759226970879
"13",2020-03-18,13,9,2.1291930444706,0.161863956319967,1.82571431922513,1.86772417430358,2.01721911621835,2.12496788690104,2.23562741710095,2.40340703267637,2.4587102565335
"14",2020-03-19,14,10,1.98069663389917,0.136680970736526,1.72279617644138,1.75968324836748,1.88643836393135,1.97835526989034,2.07138333349461,2.21064388826016,2.25411973092298
"15",2020-03-20,15,11,1.68909198162276,0.112008739300671,1.47736604883174,1.50964846743553,1.61202836170717,1.68659229957119,1.76294076924282,1.87826978413883,1.91427334655582
"16",2020-03-21,16,12,1.90206010245025,0.10964027113133,1.69576297770983,1.72722010184816,1.82683171878123,1.89945541933024,1.97469645967576,2.08716378819161,2.12487687062837
"17",2020-03-22,17,13,1.81219367413343,0.0994422526288098,1.62082458157955,1.65110585489861,1.7445823950611,1.81075618540755,1.87808571569075,1.97899925195456,2.01070968511936
"18",2020-03-23,18,14,1.64051779644478,0.0880218582459268,1.47220151715482,1.49790202010527,1.57956339101374,1.63933844688715,1.69912965453335,1.78732863558428,1.81661619388534
"19",2020-03-24,19,15,1.5046823759376,0.0786860860842097,1.35488118533253,1.37748855055344,1.45079363556998,1.50360355163915,1.5568205488062,1.63631361355578,1.66301614531953
"20",2020-03-25,20,16,1.56068095298479,0.0746377815339284,1.4191424506311,1.44014251192242,1.50918161162635,1.55930700891606,1.61035053149708,1.68625730190789,1.71134460492186
"21",2020-03-26,21,17,1.44249594406872,0.0672884802779233,1.31360463395984,1.33397574103812,1.39647852645767,1.44112791292589,1.48753485602335,1.55445144923075,1.57609381935762
"22",2020-03-27,22,18,1.51696361920331,0.0655580432229603,1.3920123744232,1.41048297190859,1.47235994256167,1.51603776584297,1.56049749866634,1.62643800633355,1.64945947094635
"23",2020-03-28,23,19,1.46700398250371,0.0616681146623645,1.34834905178823,1.3661714341749,1.42464910379986,1.4660610285392,1.50885461121858,1.56871110440655,1.58819343536476
"24",2020-03-29,24,20,1.39735748686544,0.0573238354661538,1.28699846887878,1.304874311384,1.35814110874105,1.39648866274909,1.4358225521681,1.49333230004894,1.51151162075988
"25",2020-03-30,25,21,1.20818683544589,0.050644818739349,1.11094278556172,1.12567724682196,1.17367260402299,1.20738610643353,1.24206788570843,1.29240454329869,1.30875988980975
"26",2020-03-31,26,22,0.983681836295783,0.0429940611445576,0.901337233806335,0.914054829777681,0.9542345137939,0.982792291625422,1.01223817624611,1.05592290433624,1.06952694804501
