"","date","t_end","t_start","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2020-03-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-03-07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-03-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-03-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-03-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-03-11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-03-12,7,2,8.41300829182224,1.13409816922872,6.43277336741032,6.70671321482268,7.60953071745957,8.32826755163411,9.12064685342926,10.4368856843928,10.8696336958405
"8",2020-03-13,8,3,6.41922975326904,0.754704554343299,5.07364661017761,5.26383357826019,5.88585756972337,6.36936659304182,6.90879557012941,7.7415567651249,8.02315451886663
"9",2020-03-14,9,4,4.26227641127201,0.446222346729784,3.46716782630557,3.57654595355755,3.94533773636942,4.23441636127952,4.55047127473526,5.04592678275723,5.20702085814176
"10",2020-03-15,10,5,3.13423960577308,0.277002360723593,2.62913414823698,2.70083557494732,2.94035786345956,3.12135411213445,3.31455409519274,3.612809911387,3.71069998678073
"11",2020-03-16,11,6,2.02253763346946,0.164929465211971,1.71903728495201,1.76282687600602,1.90769337207998,2.01672725709613,2.12983849536389,2.30457793372663,2.36240071748981
"12",2020-03-17,12,7,1.89870931126558,0.13081920923753,1.65479401510265,1.69216353169102,1.80906876258238,1.89451884622717,1.9845169964492,2.12054509511623,2.16678254426359
"13",2020-03-18,13,8,1.60183445396391,0.103207987597866,1.40903678399,1.43629545722339,1.53040619180426,1.59967621658331,1.66944743402727,1.77616803611524,1.81245179607672
"14",2020-03-19,14,9,1.50430321484458,0.0929871499061758,1.32948831280044,1.35486447544066,1.44013861642508,1.50219683862919,1.56533471148728,1.66131188184663,1.69360471499253
"15",2020-03-20,15,10,1.36558526085015,0.080533397732289,1.21343500858296,1.23620777844816,1.30960516030672,1.36399938725134,1.41846616962355,1.50036465345979,1.52897487343978
"16",2020-03-21,16,11,1.32352859767074,0.0754257209693794,1.1798186389045,1.20215709778154,1.27160683051307,1.32189473226053,1.3738368614724,1.4501478227054,1.47485552499311
"17",2020-03-22,17,12,1.49246190511086,0.0769790338289182,1.3454332437155,1.36776996106984,1.43950712068441,1.49150800430065,1.5436115260127,1.62038069775499,1.64670353114576
"18",2020-03-23,18,13,1.6842549144484,0.0786822065688855,1.53267180439785,1.55631244941763,1.6306668252994,1.68286605907581,1.73624358334878,1.81629787014195,1.84304884142239
"19",2020-03-24,19,14,2.78332542664079,0.101879772783897,2.59080042499107,2.61886998281405,2.71274889957936,2.78165108262749,2.8517889191864,2.95310236182999,2.98492971963288
"20",2020-03-25,20,15,2.4797718067943,0.107830368569346,2.27309989995874,2.30586163855281,2.40520760681436,2.47863867409046,2.55192630701824,2.66053186669971,2.6944199817506
"21",2020-03-26,21,16,2.29026954823793,0.105485825191821,2.09262775503664,2.1222362771866,2.21679047170339,2.28754157616119,2.3600160908286,2.46903522349682,2.50398159411092
"22",2020-03-27,22,17,1.91801638303466,0.0818736296349172,1.76668071208475,1.78868363907257,1.86028139254722,1.91544424525641,1.97327689557017,2.05667966835945,2.084884681165
"23",2020-03-28,23,18,1.60741738751891,0.0623519626148765,1.49106604453364,1.50752610302739,1.5636349438264,1.60599378419611,1.64934740776195,1.71345950403363,1.73452309034015
"24",2020-03-29,24,19,1.31167257604862,0.0464637272476229,1.22352018356624,1.23663293336458,1.27960156929069,1.3108808420617,1.34273011413786,1.38980607232773,1.40440830589888
"25",2020-03-30,25,20,0.986530062848421,0.0342886686984144,0.920847253777887,0.931178480272589,0.962966083152368,0.985646453489616,1.00952854178082,1.04394387540332,1.05494754575389
"26",2020-03-31,26,21,0.915168010435396,0.0306102488836708,0.856322758595767,0.865464390398302,0.894393428479406,0.914934538458105,0.935561660931023,0.966035793134168,0.976303976674374
