"","date","t_end","t_start","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2020-03-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-03-07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-03-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-03-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-03-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-03-11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-03-12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-03-13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-03-14,9,2,2.50618770937801,0.314504616477024,1.92703004365458,2.01588302993641,2.28852244623321,2.4923613231841,2.70721941288879,3.04979123192244,3.16402859725581
"10",2020-03-15,10,3,2.60738803828548,0.289969579539107,2.06987142735588,2.15261691517918,2.40765342543558,2.59733659098848,2.79492715039773,3.10930741555044,3.21430894418574
"11",2020-03-16,11,4,2.80286825772739,0.26939495695935,2.30392190239841,2.37515858670063,2.61726525511421,2.79272837334882,2.97562013889486,3.26036819988877,3.35590941762368
"12",2020-03-17,12,5,3.20707801745905,0.265277948809685,2.70916212763202,2.78686275642423,3.02497158505589,3.19695408419754,3.38263740408505,3.65720683787555,3.75142405122471
"13",2020-03-18,13,6,2.8692251448232,0.228114007097706,2.44955353309466,2.50875116382308,2.70969816146165,2.86225119503515,3.02082546039745,3.25607581066772,3.33621960229701
"14",2020-03-19,14,7,2.54324263854413,0.18858807164863,2.18823515536767,2.24155443134816,2.4123455883159,2.53791821083032,2.66837734292108,2.85973088205676,2.93144629474673
"15",2020-03-20,15,8,2.26982589742667,0.152275513420524,1.98182009808676,2.02680755826782,2.1647756215354,2.26610470117449,2.36971105915499,2.52842587607934,2.57691703327851
"16",2020-03-21,16,9,1.95728312370682,0.123513034295146,1.72486261813631,1.75866009090412,1.87229703728892,1.95393774674298,2.03944599224396,2.16630101437248,2.20643718343393
"17",2020-03-22,17,10,1.7641609158479,0.102749588051949,1.57036365952037,1.59817657181218,1.6936532135168,1.76243210151955,1.83155798849861,1.93766089615356,1.97150660184008
"18",2020-03-23,18,11,1.86743036128886,0.0962564046057399,1.68452831241528,1.71297123376158,1.80119940600672,1.86529872017168,1.93065394161347,2.02933128629747,2.06126509628876
"19",2020-03-24,19,12,1.6650049960083,0.0840137572400604,1.50541100421463,1.5291523254633,1.60749929341751,1.66406170267619,1.72108301493707,1.80536039787845,1.83220167301735
"20",2020-03-25,20,13,1.64201334167094,0.0764885507532136,1.49670297816757,1.51836359276634,1.5893732288407,1.64120960039376,1.69243283444442,1.77036669355601,1.79568729692878
"21",2020-03-26,21,14,1.67277898380764,0.0726959792417836,1.53400684980912,1.55567635615605,1.62258838082127,1.67180707675928,1.72126051473542,1.79404320241155,1.81893246549198
"22",2020-03-27,22,15,2.00169345111885,0.0765104550605732,1.8564113802342,1.87849097718763,1.94893293422299,2.00024365290875,2.05392724998202,2.12939386513661,2.15448960161914
"23",2020-03-28,23,16,1.88554713758414,0.0727910766215822,1.74615017315997,1.76782348729241,1.83598998179805,1.88440526480528,1.93407185873463,2.00602092124709,2.02878262322492
"24",2020-03-29,24,17,1.6797525152128,0.0660781313896804,1.55425600194605,1.5733440359419,1.63428184437153,1.67860394074798,1.72322072773059,1.78966460176465,1.81286417585368
"25",2020-03-30,25,18,1.64406244048106,0.0591946413002554,1.53096626436843,1.54781430315582,1.60306094284767,1.64329315916469,1.68319831362633,1.74281506692513,1.76326230865904
"26",2020-03-31,26,19,1.39985121401236,0.0490891149168867,1.30524545245381,1.31974859571137,1.36649827916375,1.39914009644767,1.43286474183096,1.48181107953222,1.4975173507941
"27",2020-04-01,27,20,1.27062383829567,0.0427319400281268,1.18921508730219,1.20180948325005,1.24134390194331,1.26984376302093,1.2994319226206,1.34186970830001,1.35584204076415
