"","date","t_end","t_start","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2020-03-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-03-07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-03-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-03-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-03-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-03-11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-03-12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-03-13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-03-14,9,2,3.78250530093312,0.426519427908832,3.00417384924241,3.11574329087355,3.48683410562679,3.76325140725405,4.05904146984424,4.51621609624226,4.66486535875342
"10",2020-03-15,10,3,3.20654551382591,0.33919962822843,2.58520452004227,2.6724601084084,2.97118437607511,3.18996225240907,3.42713615322549,3.78614974017222,3.90942700943641
"11",2020-03-16,11,4,2.74643303748319,0.265047975706265,2.25677995921211,2.32474621084987,2.56197390250272,2.73794531497368,2.92253347242171,3.19606100377241,3.29225112515886
"12",2020-03-17,12,5,2.67183296068445,0.224202153255538,2.25606876931365,2.31690829060828,2.51699621574866,2.66507659153847,2.81786516526453,3.05194793132303,3.13144514724581
"13",2020-03-18,13,6,2.3292868485743,0.181653267452135,1.98646460141771,2.04054053456535,2.20384025421831,2.32263976275144,2.44960321934713,2.63694464764802,2.70150765527243
"14",2020-03-19,14,7,2.02518428399003,0.149205798343322,1.74709202632197,1.78790131218511,1.92026572612428,2.02048325161771,2.12350791999458,2.27817044567812,2.33216092620829
"15",2020-03-20,15,8,1.97832821666056,0.130969874623986,1.73331265716302,1.76943931699975,1.88817214697693,1.97570720656468,2.06448540904688,2.19834841631689,2.24401692928504
"16",2020-03-21,16,9,1.95103618334811,0.117738175110176,1.72924651939232,1.76268977628503,1.86971673247269,1.94857807444101,2.02956093824106,2.14839514655865,2.18811483623882
"17",2020-03-22,17,10,1.56301515752336,0.0962857370919886,1.38016345882837,1.40688893778395,1.4967039784966,1.56115738781308,1.6274787814939,1.72452252003806,1.75739914423534
"18",2020-03-23,18,11,1.35928814250089,0.0809382650481145,1.20615584332881,1.2285395097796,1.30354628792999,1.35676697522697,1.41273530703753,1.49597842292011,1.52179804721828
"19",2020-03-24,19,12,1.38055367848821,0.0755738347133664,1.2361769932432,1.25829871329725,1.32851564744691,1.37966236468348,1.43057838691673,1.50621485205666,1.53125819689478
"20",2020-03-25,20,13,1.28559696431855,0.070001788467396,1.15230690700069,1.17229803760752,1.23712042212393,1.28458266373759,1.3321392562924,1.40205698790285,1.42651643016868
"21",2020-03-26,21,14,1.19301595731538,0.0648437800805575,1.07017928567973,1.08850243714214,1.14852071207303,1.19135717181337,1.23629916497668,1.30187147652319,1.32243485548062
"22",2020-03-27,22,15,1.13508701976483,0.0612256019391907,1.0190789653564,1.03731754849436,1.09275713566325,1.13401028735966,1.17616815464609,1.23796795653979,1.25788540013677
"23",2020-03-28,23,16,0.998452870615041,0.055592753445147,0.892359941149423,0.908932595075046,0.960482772342288,0.997875638469946,1.03487468224358,1.09170665072505,1.11138115285153
"24",2020-03-29,24,17,0.866174871738863,0.0512339610195322,0.768799939572627,0.784015356547481,0.831042704324478,0.864717905464276,0.89977446050409,0.952669494975843,0.969412250427241
"25",2020-03-30,25,18,0.830009820732733,0.0504930083034229,0.734930277824124,0.748799107156103,0.795341847008636,0.828905580735593,0.863693846592716,0.915291494196069,0.932410791139743
"26",2020-03-31,26,19,0.856148814394128,0.0521040120423545,0.757803744217463,0.773504818952665,0.820072005585528,0.854908492996794,0.890486556727023,0.943572485864544,0.961162204742383
"27",2020-04-01,27,20,0.713485427181299,0.0481869226007418,0.622366472376536,0.636237858461367,0.680642233577079,0.712355228857259,0.745384046610109,0.79457915552533,0.811580381658975
